embed_1	embed_2	section_id
-2.173548850307312	-1.1051496080496617	1417642343
-1.8354916811828845	-0.08630960939167351	1417642343
0.3973848723767621	0.462634152274502	1417642343
0.05752789128162608	-0.8255238765761955	1417642343
-0.28665024929591304	-0.34513945293142345	1417642343
-2.815626083955754	-1.6849093434656226	1417642343
0.12357979912060214	-0.8368936777811012	1417642343
-2.297358883998854	-0.9947713063466624	1417642343
-0.5321983754390227	1.1643867504796432	1417642343
0.7853505237202334	-0.345596000821347	1417642343
1.5195975325919344	1.1895660158122991	1417642343
0.5782663722300383	0.34150019974515655	1417642343
0.8263857442023127	-0.5619247622528831	1417642343
0.5304424376774651	1.5189733369658716	1417642343
-0.9274150542620296	1.3088807393172839	1417642343
-0.7092234546278926	-1.3388581601863982	1417642343
-0.8835347994997312	1.7156945185126316	1417642343
-1.903523204313736	-0.7770042949342162	1417642343
0.6196294161993114	0.6646967045388639	1417642343
-1.2499050183102864	0.01849474787634662	1417642343
-1.591365879266728	0.7192375179292084	1417642343
-0.6765194712937268	1.0143961961607695	1417642343
-0.04683444205913924	-0.15034929164598423	1417642343
0.1296515276812573	0.30928916709775245	1417642343
-0.21745724839296462	-0.10408003444892161	1417642343
0.3950347262773661	0.13207980969062358	1417642343
0.9672336879336326	0.4889182011497724	1417642343
-0.6512704553159085	0.33825456735000636	1417642343
0.3242327645070956	0.25932826963007644	1417642343
-2.4162024594688836	-1.4794289528371236	1417642343
-1.745400315585975	-0.13487967334893294	1417642343
-0.1754514294849068	-1.1525533781306923	1417642343
0.30337448582443094	-0.3343791390776768	1417642343
-0.41670526809136427	-0.9391694566575843	1417642343
0.09508089972510275	0.18099910948528003	1417642343
-0.6975402598364109	-0.05589578470824586	1417642343
0.6444665769996926	1.0250094010079667	1417642343
0.018242895435469083	0.5237666695158608	1417642343
-1.6593287039307187	1.1392305293661538	1417642343
0.5400488074515407	-0.43064567631651607	1417642343
0.8730309902569601	2.2093560951863793	1417642343
-1.0692830138338425	-0.30211219416352275	1417642343
0.2899439754752079	1.317141796966521	1417642343
-0.7507979898251429	1.1962717697113583	1417642343
0.9039439292366349	-0.41954456988136635	1417642343
1.0518857982701837	-0.04358086418353989	1417642343
0.10229273595335231	2.0198477494541027	1417642343
0.4868383136612448	1.0838216527519242	1417642343
0.9221120502313536	-1.089084994429255	1417642343
0.04700931384419728	0.22187227142691396	1417642343
1.0409978240297053	-0.9455992065079585	1417642343
0.8262349779980912	-0.09200248401746476	1417642343
0.7883689787840402	-1.9121920075266905	1417642343
-0.16814143962944592	-0.12813889228540465	1417642343
0.9744136367500728	0.8495718246218581	1417642343
0.10132404012994371	0.18430230380184484	1417642343
0.4704101743460855	-0.25740287922864186	1417642343
0.23448845380231612	-0.10139062319413386	1417642343
0.16213882778842179	0.010981733639486867	1417642343
0.3090052843915745	0.7388271952699885	1417642343
0.3562945244145408	0.7278391944644216	1417642343
1.0112870598002686	-0.329966683999366	1417642343
0.2924690724206937	-1.1044500746624824	1417642343
0.8343196538333058	0.21361517914899428	1417642343
-0.36986529741984103	-0.5084421566032115	1417642343
0.08546332465414426	0.42870283180945423	1417642343
0.915985082646161	0.39716369500471876	1417642343
-3.7073543624859315	-1.0693728153408226	1417642343
-0.5512934478739827	0.6873305294804274	1417642343
-0.195976440188464	-0.3238139901763897	1417642343
0.2596435484458422	-0.3007908564409249	1417642343
1.103603918750774	1.6664017086749379	1417642343
-0.5328491837635462	0.04639323240247313	1417642343
-0.2552456373988459	-0.03311441213341929	1417642343
-0.9755125724808972	-0.37184567157643855	1417642343
-0.7605353322219358	0.010682468405343523	1417642343
-1.443564474922758	-0.6008918983344231	1417642343
-0.5153546751578514	1.1203357433238832	1417642343
0.5940996670662402	0.9934707634995728	1417642343
0.35297598643488315	-0.01257459277404979	1417642343
-1.7644011529390184	-1.6502031409975793	1417642343
-0.19804179590165388	2.28348757790085	1417642343
0.25045475911703907	-0.4302680260676367	1417642343
0.8228501376975362	1.9524301756633662	1417642343
0.4907722317194773	0.47403287420079937	1417642343
0.26609346396784544	-0.5322537900156136	1417642343
0.5521052242597941	0.304793389255577	1417642343
0.7407664588917077	-0.8307254177424983	1417642343
-1.763106300149903	-0.4360686436716451	1417642343
1.3584517171198116	-0.04133628597886236	1417642343
0.5785751186933917	-0.7081461893840435	1417642343
0.2792611189728243	-0.0767770881394088	1417642343
-0.35673615157821476	-0.27192995481379095	1417642343
0.7189801819509638	-0.12153924913417025	1417642343
0.3053589220394319	-0.8792316486070096	1417642343
-0.4847508110794925	-0.1428278665965752	1417642343
0.5249188779173037	0.5839422784773668	1417642343
-2.7746265743436584	0.26648611336812283	1417642343
-0.8328289551211803	0.3945629414170405	1417642343
-1.2404092810279836	0.2870323554471828	1417642343
-2.3089730768843526	0.6008185955339045	1417642343
-1.028588881365733	1.2339280644970674	1417642343
-0.32726539524540793	-0.6605555005885232	1417642343
-2.3768794349128406	-0.6426220117232223	1417642343
-0.6494273107217557	1.0418422705584949	1417642343
-0.9496548710250291	1.2229084671147845	1417642343
0.9702555073435292	-0.16938983793827436	1417642343
-0.5464075418622474	-0.5217980248314179	1417642343
-1.583737775104073	-0.5180199330248194	1417642343
-0.8416246786235452	1.8003120210546995	1417642343
-1.8734864278811327	2.120157810216985	1417642343
-3.367032634182185	-0.44739695235701876	1417642343
-2.925828277895618	-0.7454729324134286	1417642343
-2.5513030879424035	-0.15221231563715418	1417642343
-3.1598331946883804	1.0449802277584945	1417642343
-2.431524357424142	0.36757632739162127	1417642343
-1.6910971550580656	1.6633214797807432	1417642343
-1.2033160647024155	1.0223804671977745	1417642343
-1.3376742430280328	-0.4753483910519071	1417642343
-2.178089840468758	1.6911641592836169	1417642343
-0.6424202713377494	-0.3695229027971015	1417642343
0.006770694421615781	-0.21623763776011007	1417642343
-0.18098976946421613	-0.0005947007438343226	1417642343
-0.6713645993799706	0.24205365589397557	1417642343
0.3849176659616623	-0.5274180875460179	1417642343
0.7658634294592063	-1.7096854479176076	1417642343
-0.5409992069829044	-0.9204953276525574	1417642343
0.1742101885792654	-0.7935947030055885	1417642343
0.3760697518248556	-0.2343911951358585	1417642343
-0.009050110589295396	-0.8016263946359188	1417642343
-0.8121224861782853	-0.45204339672313576	1417642343
-2.4770650999270627	-0.5765116998880334	1417642343
-1.080316052691507	0.7811381138496308	1417642343
0.42005745333894684	0.10766385872472949	1417642343
0.60233955484704	0.43807920705829373	1417642343
0.014669772560322371	-0.10280098364200577	1417642343
-0.26958470061815865	-0.4006422324441382	1417642343
-0.253918565681515	-0.28995200136315075	1417642343
-0.5961801348742548	1.0230480387436085	1417642343
-0.7841396117841923	0.9499235522280206	1417642343
-0.8826050408415139	0.24534177214753777	1417642343
-0.026281407612867923	-1.2135733807640299	1417642343
-1.3767263804499354	1.7120515409713135	1417642343
-1.4987845482246278	1.5360592374944535	1417642343
-2.993714159349985	-0.5499503654217758	1417642343
-1.2614983098815866	-0.2919171219537459	1417642343
-1.6891765820881766	0.35036660167280903	1417642343
0.08386868462555033	1.2982282478140763	1417642343
-1.9170380597293568	-0.010061084975722978	1417642343
-0.10998682348912822	0.5625295601640976	1417642343
0.5302987265519163	0.07896202431666545	1417642343
0.37901874232127764	1.9226140653734347	1417642343
1.239805539291821	0.4809550307825187	1417642343
-0.19040293964831967	0.5489784814376116	1417642343
-0.17250465744560683	0.8983368966773438	1417642343
-0.4922358926218045	-1.022120300243364	1417642343
0.5591002716081023	-0.9857156954540345	1417642343
-0.23921071500293997	0.5401141415724453	1417642343
0.6603875593145024	0.0225085102169471	1417642343
0.6980682435689575	0.9723645554939108	1417642343
0.45086502013948676	1.462091565171392	1417642343
-0.4471307419595504	0.161360730811362	1417642343
0.6496218926625555	-0.1617621881131964	1417642343
0.39778020835314	-0.6681821785334613	1417642343
-0.08145163913423059	0.6255021801223779	1417642343
0.3576984130849284	0.699663904249125	1417642343
0.2820447605329147	-0.0042211383668164385	1417642343
0.863075091964183	-0.8099144451776199	1417642343
1.0693531769693214	0.2783698467496383	1417642343
0.9529498156188587	0.273472417593782	1417642343
0.6554273732903511	-0.8918522603492456	1417642343
-0.5044074447931386	-0.014513430791373017	1417642343
0.46316979994388585	0.5750712204381787	1417642343
0.4318781933903989	-0.4634373513538113	1417642343
0.11810514135847908	-0.493243512228151	1417642343
0.6841468349085642	0.14904686175374723	1417642343
1.0989561720726169	0.7732502084151756	1417642343
-0.5390083347719048	0.11767576464660268	1417642343
0.7729094114152852	0.15260320524371482	1417642343
0.9205483484905811	-0.5684382060477993	1417642343
-0.4095293012148153	0.44743132938862373	1417642343
0.716991095105793	-0.029023915868818466	1417642343
0.1182184723840934	0.07329725887894871	1417642343
-0.07687817348303215	-0.09208483852308232	1417642343
0.6135557844306565	0.7808886000764754	1417642343
-0.023058364907012262	0.5018122309532707	1417642343
0.6140751007135473	0.8309045689161595	1417642343
-0.05985827357562411	0.893602173133232	1417642343
0.37120222118810436	1.4891215097666148	1417642343
1.0363267067427628	0.8018057288973529	1417642343
0.3791872888160348	1.5273820200489827	1417642343
-0.03768351029890741	0.8339669168434539	1417642343
0.7017189893481072	-0.4546589148061814	1417642343
0.5835949374500758	0.3139235543401411	1417642343
0.3090302047621559	0.24943155931844135	1417642343
0.029381133388239025	0.20487256588594432	1417642343
0.3425436478185965	0.9921237540226873	1417642343
0.011373262293274525	-0.00877471664349578	1417642343
0.4014175653363205	0.009962621894221568	1417642343
0.39065322115416934	1.1838267289624596	1417642343
-0.35166526715071317	-0.4556091371224052	1417642343
-0.061478565107403745	1.0151724537174633	1417642343
0.35090848189348406	-0.025499982212222758	1417642343
0.23230184953249136	0.49081451548462585	1417642343
0.4555038038885196	1.2963211318078343	1417642343
0.5707727420799068	0.3080978365981605	1417642343
0.5499979052064624	0.12204733709968307	1417642343
0.2971621692482871	0.6273204143787506	1417642343
-0.4165720335414723	1.0556256988639348	1417642343
-0.030901521952452434	1.5964215679369298	1417642343
0.37884717017881475	0.7038384022432712	1417642343
0.7887663720259239	-1.1075355014582542	1417642343
0.04638377821110679	0.6099723915613843	1417642343
0.9544261683236386	1.382055417772667	1417642343
0.6867145915392274	0.4602138557961687	1417642343
0.04483753228796741	0.134528574058169	1417642343
0.7035479396649101	0.611997294075966	1417642343
0.5122440107222569	-0.5459790042716738	1417642343
0.3388561370848759	0.5488178145646505	1417642343
0.36980511018996637	0.5364773569418916	1417642343
0.5907971719116158	-1.0386868790499195	1417642343
0.943187243703645	0.46417098576593335	1417642343
0.7866836713121411	0.8524838341267093	1417642343
0.7249502775052195	-0.48071530551083524	1417642343
0.12534166211096945	-0.2619786647919875	1417642343
0.1810097839097197	1.0865671752775672	1417642343
0.7400044892343304	-0.5858626895495869	1417642343
0.37486501106232606	1.3021518523344064	1417642343
0.3469360093143736	0.625308196373296	1417642343
0.6051557330575658	0.4591534414328172	1417642343
-0.14495159628317167	-0.5169221770669075	1417642343
0.48065012942750646	0.20699842743301555	1417642343
0.7768167987930593	-0.189971624858544	1417642343
-0.1308882253856287	0.37768884032079664	1417642343
