dataset_id	display_name	modality	source_page_url	link_title	remote_url	file_type	direct_download	manual_download_needed	local_target_path
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Vip_Vip_9_across_Continuous_Pseudo-progression_Score_DE.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\Nebula Results\Late Donors\Continuous_Pseudo-progression_Score\Vip_Vip_9_across_Continuous_Pseudo-progression_Score_DE.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		VLMC_Pericyte_1_across_Continuous_Pseudo-progression_Score_DE.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\Nebula Results\Late Donors\Continuous_Pseudo-progression_Score\VLMC_Pericyte_1_across_Continuous_Pseudo-progression_Score_DE.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		VLMC_Pericyte_2-SEAAD_across_Continuous_Pseudo-progression_Score_DE.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\Nebula Results\Late Donors\Continuous_Pseudo-progression_Score\VLMC_Pericyte_2-SEAAD_across_Continuous_Pseudo-progression_Score_DE.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		VLMC_SMC-SEAAD_across_Continuous_Pseudo-progression_Score_DE.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\Nebula Results\Late Donors\Continuous_Pseudo-progression_Score\VLMC_SMC-SEAAD_across_Continuous_Pseudo-progression_Score_DE.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		VLMC_VLMC_1_across_Continuous_Pseudo-progression_Score_DE.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\Nebula Results\Late Donors\Continuous_Pseudo-progression_Score\VLMC_VLMC_1_across_Continuous_Pseudo-progression_Score_DE.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\A9_RNAseq\Continuous_Pseudo-progression_Score\Non-neuronal and Non-neural_Supertype_results.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		exc inh_supertype_scANVI_leiden_results-checkpoint.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\A9_RNAseq\Continuous_Pseudo-progression_Score\.ipynb_checkpoints\exc inh_supertype_scANVI_leiden_results-checkpoint.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_abundances.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\A9_RNAseq\objects\Non-neuronal and Non-neural_Supertype_abundances.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_ATACseq\Continuous_Pseudo-progression_Score\Non-neuronal and Non-neural_Supertype_results.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		exc inh_supertype_scANVI_leiden_results-checkpoint.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_ATACseq\Continuous_Pseudo-progression_Score\.ipynb_checkpoints\exc inh_supertype_scANVI_leiden_results-checkpoint.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_abundances.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_ATACseq\objects\Non-neuronal and Non-neural_Supertype_abundances.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq\Cognitive_Status\Non-neuronal and Non-neural_Supertype_results.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		exc inh_supertype_scANVI_leiden_results-checkpoint.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq\Cognitive_Status\.ipynb_checkpoints\exc inh_supertype_scANVI_leiden_results-checkpoint.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		glia_supertype_scANVI_leiden_results-checkpoint.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq\Cognitive_Status\.ipynb_checkpoints\glia_supertype_scANVI_leiden_results-checkpoint.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq\Continuous_Pseudo-progression_Score\Non-neuronal and Non-neural_Supertype_results.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		exc inh_supertype_scANVI_leiden_results-checkpoint.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq\Continuous_Pseudo-progression_Score\.ipynb_checkpoints\exc inh_supertype_scANVI_leiden_results-checkpoint.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_supertype_scANVI_leiden_results-checkpoint.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq\Continuous_Pseudo-progression_Score\.ipynb_checkpoints\Non-neuronal and Non-neural_supertype_scANVI_leiden_results-checkpoint.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_abundances.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq\objects\Non-neuronal and Non-neural_Supertype_abundances.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq\Overall_AD_neuropathological_Change_codes\Non-neuronal and Non-neural_Supertype_results.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		exc inh_supertype_scANVI_leiden_results-checkpoint.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq\Overall_AD_neuropathological_Change_codes\.ipynb_checkpoints\exc inh_supertype_scANVI_leiden_results-checkpoint.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq_Donor\Continuous_Pseudo-progression_Score\Non-neuronal and Non-neural_Supertype_results.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_abundances.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq_Donor\objects\Non-neuronal and Non-neural_Supertype_abundances.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq_No_SA_Donors\Continuous_Pseudo-progression_Score\Non-neuronal and Non-neural_Supertype_results.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_abundances.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq_No_SA_Donors\objects\Non-neuronal and Non-neural_Supertype_abundances.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq_PMI\Continuous_Pseudo-progression_Score\Non-neuronal and Non-neural_Supertype_results.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		exc inh_supertype_scANVI_leiden_results-checkpoint.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq_PMI\Continuous_Pseudo-progression_Score\.ipynb_checkpoints\exc inh_supertype_scANVI_leiden_results-checkpoint.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_abundances.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\MTG_RNAseq_PMI\objects\Non-neuronal and Non-neural_Supertype_abundances.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_abundances.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\PFC_Green_2023\objects\Non-neuronal and Non-neural_Supertype_abundances.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\PFC_Green_2023\Overall_AD_neuropathological_Change_codes\Non-neuronal and Non-neural_Supertype_results.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results-checkpoint.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\PFC_Green_2023\Overall_AD_neuropathological_Change_codes\.ipynb_checkpoints\Non-neuronal and Non-neural_Supertype_results-checkpoint.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_abundances.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\PFC_Mathys_2023\objects\Non-neuronal and Non-neural_Supertype_abundances.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Non-neuronal and Non-neural_Supertype_results.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\scCODA Results\PFC_Mathys_2023\Overall_AD_neuropathological_Change_codes\Non-neuronal and Non-neural_Supertype_results.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		eRegulon_metadata_filtered.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\SCENIC Results\Excitatory-Neurons\eRegulon_metadata_filtered.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		eRegulon_metadata_filtered.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\SCENIC Results\Inhibitory-Neurons\eRegulon_metadata_filtered.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		eRegulon_metadata_filtered.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\SCENIC Results\Non-Neuronal\eRegulon_metadata_filtered.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		obs_names.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\UMAP Coordinates\Astrocyte\obs_names.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		obs_names.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\UMAP Coordinates\L5 IT\obs_names.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		obs_names-checkpoint.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\UMAP Coordinates\L5 IT\.ipynb_checkpoints\obs_names-checkpoint.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		obs_names.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\UMAP Coordinates\Microglia-PVM\obs_names.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		obs_names.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\MTG\RNAseq\Supplementary Information\UMAP Coordinates\Sst_Pvalb\obs_names.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		H20.33.028_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\donor_objects\H20.33.028_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		H20.33.036_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\donor_objects\H20.33.036_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		H20.33.038_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\donor_objects\H20.33.038_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		H21.33.020_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\donor_objects\H21.33.020_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		H21.33.034_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\donor_objects\H21.33.034_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		H21.33.044_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\donor_objects\H21.33.044_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		H21.33.045_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad		h5ad	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\donor_objects\H21.33.045_SEAAD_A9_RNAseq_final-nuclei.2024-02-13.h5ad
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Cain_2022-cell-annotation.2024-03-27.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\public_datasets\Cain_2022-cell-annotation.2024-03-27.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Lau_2020-cell-annotation.2024-03-27.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\public_datasets\Lau_2020-cell-annotation.2024-03-27.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Leng_2021-cell-annotation.2024-03-27.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\public_datasets\Leng_2021-cell-annotation.2024-03-27.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Mathys_2019-cell-annotation.2024-03-27.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\public_datasets\Mathys_2019-cell-annotation.2024-03-27.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Morabito_2021-cell-annotation.2024-03-27.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\public_datasets\Morabito_2021-cell-annotation.2024-03-27.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Olah_2020-cell-annotation.2024-03-27.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\public_datasets\Olah_2020-cell-annotation.2024-03-27.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Yang_2022-cell-annotation.2024-03-27.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\public_datasets\Yang_2022-cell-annotation.2024-03-27.csv
processed_single_nucleus_rnaseq_and_atacseq	SEA-AD processed single nucleus RNAseq and ATAC-seq	snrna		Zhou_2020-cell-annotation.2024-03-27.csv		csv	0	0	data\raw\processed_single_nucleus_rnaseq_and_atacseq\PFC\RNAseq\public_datasets\Zhou_2020-cell-annotation.2024-03-27.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.0.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.1.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.2.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.3.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.3.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.4.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.4.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.5.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.5.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.6.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.6.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.7.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.7.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		shapes.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		shapes.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		shapes.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		analysis.zarr.zip		zip	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\analysis.zarr.zip
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cells.csv.gz		gz	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\cells.csv.gz
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cells.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\cells.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cells.zarr.zip		zip	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\cells.zarr.zip
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cell_boundaries.csv.gz		gz	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\cell_boundaries.csv.gz
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cell_boundaries.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\cell_boundaries.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cell_feature_matrix.zarr.zip		zip	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\cell_feature_matrix.zarr.zip
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		metrics_summary.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\metrics_summary.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		nucleus_boundaries.csv.gz		gz	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\nucleus_boundaries.csv.gz
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		nucleus_boundaries.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\nucleus_boundaries.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		transcripts.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\transcripts.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\analysis\clustering\gene_expression_graphclust\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\analysis\clustering\gene_expression_kmeans_10_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\analysis\clustering\gene_expression_kmeans_2_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\analysis\clustering\gene_expression_kmeans_3_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\analysis\clustering\gene_expression_kmeans_4_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\xenium_output_and_alignment\output-XETG00044__0031423__1417642334__20250319__192442\analysis\clustering\gene_expression_kmeans_5_clusters\clusters.csv
