path	donor_id	region	section_id	anomaly_type	anomaly_reason
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649444\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H21.33.027	CN	1417649444	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649447\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H21.33.027	CN	1417649447	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649447\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H21.33.027	CN	1417649447	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649447\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H21.33.027	CN	1417649447	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649447\combined_spatialdata_zarr\points\transcripts\points.parquet\part.3.parquet	H21.33.027	CN	1417649447	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649447\combined_spatialdata_zarr\points\transcripts\points.parquet\part.4.parquet	H21.33.027	CN	1417649447	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649447\combined_spatialdata_zarr\points\transcripts\points.parquet\part.5.parquet	H21.33.027	CN	1417649447	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649447\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H21.33.027	CN	1417649447	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649447\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H21.33.027	CN	1417649447	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649447\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H21.33.027	CN	1417649447	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649450\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H21.33.027	CN	1417649450	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649450\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H21.33.027	CN	1417649450	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649450\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H21.33.027	CN	1417649450	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649450\combined_spatialdata_zarr\points\transcripts\points.parquet\part.3.parquet	H21.33.027	CN	1417649450	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649450\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H21.33.027	CN	1417649450	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649450\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H21.33.027	CN	1417649450	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.027\1417649450\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H21.33.027	CN	1417649450	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649873\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H21.33.038	CN	1417649873	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649873\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H21.33.038	CN	1417649873	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649873\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H21.33.038	CN	1417649873	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649873\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H21.33.038	CN	1417649873	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649873\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H21.33.038	CN	1417649873	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649873\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H21.33.038	CN	1417649873	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649876\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H21.33.038	CN	1417649876	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649876\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H21.33.038	CN	1417649876	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649876\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H21.33.038	CN	1417649876	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649876\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H21.33.038	CN	1417649876	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649876\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H21.33.038	CN	1417649876	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H21.33.038\1417649876\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H21.33.038	CN	1417649876	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H20.33.040\1195928151\cellpose-detected_transcripts.csv	H20.33.040	MTG	1195928151	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.005\1193169898\cellpose-detected_transcripts.csv	H21.33.005	MTG	1193169898	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.013\1116997297\cellpose-detected_transcripts.csv	H21.33.013	MTG	1116997297	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.021\1170797659\cellpose-detected_transcripts.csv	H21.33.021	MTG	1170797659	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.021\1170797664\cellpose-detected_transcripts.csv	H21.33.021	MTG	1170797664	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.021\1170797669\cellpose-detected_transcripts.csv	H21.33.021	MTG	1170797669	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.022\1182389662\cellpose-detected_transcripts.csv	H21.33.022	MTG	1182389662	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.022\1182389669\cellpose-detected_transcripts.csv	H21.33.022	MTG	1182389669	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.028\1195927756\cellpose-detected_transcripts.csv	H21.33.028	MTG	1195927756	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.028\1217500948\cellpose-detected_transcripts.csv	H21.33.028	MTG	1217500948	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.028\1217500958\cellpose-detected_transcripts.csv	H21.33.028	MTG	1217500958	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
data\raw\spatial_transcriptomics\middle-temporal-gyrus\H21.33.038\1218552100\cellpose-detected_transcripts.csv	H21.33.038	MTG	1218552100	transcript_only_file	Transcript detections exist without a matched cell feature matrix loader in the current pipeline.
